name,state,item,item_num,ans_ind,ans_text,states_lived
anon396,california,Which of these terms do you prefer for the small road parallel to the highway?,99,f,we have them but I have no word for them,california
anon396,california,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,a,yes,california
anon396,california,caramel,4,a,"with 2 syllables (""car-ml"")",california
anon396,california,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",california
anon396,california,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",california
anon396,california,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",california
anon396,california,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",california
anon397,north dakota,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,north dakota
anon397,north dakota,Do you use the word cruller?,86,b,"no, but I know what it means",north dakota
anon397,north dakota,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,a,acceptable,north dakota
anon397,north dakota,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",north dakota
anon397,north dakota,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,north dakota
anon397,north dakota,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,north dakota
anon397,north dakota,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,b,crayfish,north dakota
anon397,north dakota,What do you call the thing from which you might drink water in a school?,103,d,water fountain,north dakota
anon397,north dakota,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,north dakota
anon397,north dakota,What is your generic term for a sweetened carbonated beverage?,105,b,pop,north dakota
anon397,north dakota,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,north dakota
anon397,north dakota,What word(s) do you use to address a group of two or more people?,50,d,you guys,north dakota
anon397,north dakota,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,d,rummage sale,north dakota
anon397,north dakota,Which of these terms do you prefer for the small road parallel to the highway?,99,a,frontage road,north dakota
anon397,north dakota,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,a,yes,north dakota
anon397,north dakota,caramel,4,a,"with 2 syllables (""car-ml"")",north dakota
anon397,north dakota,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",north dakota
anon397,north dakota,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",north dakota
anon397,north dakota,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",north dakota
anon397,north dakota,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",north dakota
anon398,delaware,"Do you pronounce ""cot"" and ""caught"" the same?",28,a,different,delaware
anon398,delaware,Do you use the word cruller?,86,a,yes,delaware
anon398,delaware,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,delaware
anon398,delaware,What do you call paper that has already been used for something or is otherwise imperfect?,78,b,scrap paper,delaware
anon398,delaware,What do you call the act of covering a house or area in front of a house with toilet paper?,106,c,toilet papering,delaware
anon398,delaware,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,delaware
anon398,delaware,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,delaware
anon398,delaware,What do you call the thing from which you might drink water in a school?,103,d,water fountain,delaware
anon398,delaware,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,delaware
anon398,delaware,What is your generic term for a sweetened carbonated beverage?,105,a,soda,delaware
anon398,delaware,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,delaware
anon398,delaware,What word(s) do you use to address a group of two or more people?,50,g,you,delaware
anon398,delaware,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,b,yard sale,delaware
anon398,delaware,Which of these terms do you prefer for the small road parallel to the highway?,99,c,access road,delaware
anon398,delaware,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,a,yes,delaware
anon398,delaware,caramel,4,d,"I have both forms, but the two have different meanings (please state how in the comments box)",delaware
anon398,delaware,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",delaware
anon398,delaware,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",delaware
anon398,delaware,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",delaware
anon398,delaware,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",delaware
anon399,texas,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,texas
anon399,texas,Do you use the word cruller?,86,b,"no, but I know what it means",texas
anon399,texas,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,texas
anon399,texas,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",texas
anon399,texas,What do you call the act of covering a house or area in front of a house with toilet paper?,106,c,toilet papering,texas
anon399,texas,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,a,lightning bug,texas
anon399,texas,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,texas
anon399,texas,What do you call the thing from which you might drink water in a school?,103,c,drinking fountain,texas
anon399,texas,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,j,I have no general word for this,texas
anon399,texas,What is your generic term for a sweetened carbonated beverage?,105,c,coke,texas
anon399,texas,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,i,other,texas
anon399,texas,What word(s) do you use to address a group of two or more people?,50,i,y'all,texas
anon399,texas,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,texas
anon399,texas,Which of these terms do you prefer for the small road parallel to the highway?,99,d,feeder road,texas
anon399,texas,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,texas
anon399,texas,caramel,4,b,"with 3 syllables (""carra-mel"")",texas
anon399,texas,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",texas
anon399,texas,"the ""c"" in ""grocery""",36,b,"[] as in ""shock""",texas
anon399,texas,"the second vowel in ""pajamas""",20,a,"[] as in ""jam""",texas
anon399,texas,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",texas
