state,item_num,item,ans_ind,ans_text,ans_prop
north carolina,106,What do you call the act of covering a house or area in front of a house with toilet paper?,h,other,0.013000000000000001
north dakota,4,caramel,a,"with 2 syllables (""car-ml"")",0.6975
north dakota,4,caramel,b,"with 3 syllables (""carra-mel"")",0.1261
north dakota,4,caramel,c,I use both interchangeably,0.1429
north dakota,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.0336
north dakota,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.3529
north dakota,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.5966
north dakota,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.0504
north dakota,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.8667
north dakota,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.10830000000000001
north dakota,14,lawyer,c,I use both interchangeably,0.025
north dakota,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.8729
north dakota,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.1186
north dakota,20,"the second vowel in ""pajamas""",c,other,0.0085
north dakota,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.19829999999999998
north dakota,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.8017
north dakota,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.2957
north dakota,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.6609
north dakota,36,"the ""c"" in ""grocery""",c,other,0.0435
north dakota,50,What word(s) do you use to address a group of two or more people?,a,you all,0.0877
north dakota,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.5965
north dakota,50,What word(s) do you use to address a group of two or more people?,g,you,0.2982
north dakota,50,What word(s) do you use to address a group of two or more people?,h,other,0.0088
north dakota,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.0088
north dakota,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.7456
north dakota,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.24559999999999998
north dakota,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.0088
north dakota,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.27190000000000003
north dakota,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.6754000000000001
north dakota,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.0526
north dakota,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.0265
north dakota,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.115
north dakota,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.4867
north dakota,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.3628
north dakota,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",f,stoop sale,0.0088
north dakota,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.10529999999999999
north dakota,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.5702
north dakota,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.31579999999999997
north dakota,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,e,I have no word for this,0.0088
north dakota,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.2807
north dakota,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.5
north dakota,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,d,crowfish,0.0088
north dakota,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.0702
north dakota,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.10529999999999999
north dakota,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0351
north dakota,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.125
north dakota,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.0268
north dakota,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.0446
north dakota,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.0179
north dakota,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.75
north dakota,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.0179
north dakota,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",h,runners,0.0179
north dakota,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.9115000000000001
north dakota,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.0354
north dakota,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,f,kitty wampus,0.0177
north dakota,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.0265
north dakota,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.0088
north dakota,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.5398
north dakota,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.0708
north dakota,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.33630000000000004
north dakota,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.053099999999999994
north dakota,86,Do you use the word cruller?,a,yes,0.10619999999999999
north dakota,86,Do you use the word cruller?,b,"no, but I know what it means",0.33630000000000004
north dakota,86,Do you use the word cruller?,c,I have no idea what this means,0.5575
north dakota,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.8421
