state,district,candidate,party,votes,prop,winner,year
Nevada,2,"Koble, Clint",D,120102,0.4176923317694766,0,2018
Nevada,3,"Lee, Susie",D,148501,0.5189294400492018,1,2018
Nevada,3,"Tarkanian, Danny",R,122566,0.42830085823711944,0,2018
Nevada,3,"Brown, Steve",LIB,4555,0.01591722344916273,0,2018
Nevada,3,"Goossen, David",NPY,3627,0.012674373095524308,0,2018
Nevada,3,"Vickers, Harry L.",IAP,3481,0.012164183276956194,0,2018
Nevada,3,"Eisner, Gil",NPY,1887,0.006594028682452266,0,2018
Nevada,3,"Gumina, Tony",NPY,1551,0.005419893209583182,0,2018
Nevada,4,"Horsford, Steven A.",D,121962,0.5192789141134595,1,2018
Nevada,4,"Hardy, Cresent",R,102748,0.4374712604526798,0,2018
Nevada,4,"Markowitz, Warren Ross",IAP,3180,0.013539520070848306,0,2018
Nevada,4,"Smith, Rodney",NPY,2733,0.011636323381644158,0,2018
Nevada,4,"Luckner, Greg",LIB,2213,0.009422313810310473,0,2018
Nevada,4,"McGonigle, Dean",NPY,2032,0.008651668171057786,0,2018
New Hampshire,1,"Pappas, Chris",D,155884,0.5356120657368943,1,2018
New Hampshire,1,"Edwards, Eddie",R,130996,0.4500977532220768,0,2018
New Hampshire,1,"Belforti, Dan",LIB,4048,0.01390878885647628,0,2018
New Hampshire,2,"Kuster, Ann McLane",D,155358,0.5554351906472891,1,2018
New Hampshire,2,"Negron, Steven",R,117990,0.42183729286212257,0,2018
New Hampshire,2,"O'Donnell, Justin",LIB,6206,0.022187662001036806,0,2018
New Jersey,1,"Norcross, Donald W.",D,169628,0.6439499198991716,1,2018
New Jersey,1,"Dilks, Paul E.",R,87617,0.33261584250127174,0,2018
New Jersey,1,"Shapiro, Robert",LIB,2821,0.010709215011882255,0,2018
New Jersey,1,"Hamlin, Paul",WDB,2368,0.00898951476360765,0,2018
New Jersey,1,"Kabir, Mohammad",YVH,984,0.0037355078240666924,0,2018
New Jersey,2,"Van Drew, Jeff",D,136685,0.5290424712516885,1,2018
New Jersey,2,"Grossman, Seth",R,116866,0.4523325708402519,0,2018
New Jersey,2,"Ordille, John",LIB,1726,0.006680523139923286,0,2018
New Jersey,2,"Fenichel, Steven",TFT,1154,0.004466583837468987,0,2018
New Jersey,2,"Sanchez, Anthony Parisi",CBB,1064,0.004118236744425479,0,2018
New Jersey,2,"Benfer, William R.",OTH,868,0.003359614186241838,0,2018
New Jersey,3,"Kim, Andy",D,153473,0.5001156822810591,1,2018
New Jersey,3,"MacArthur, Tom",R,149500,0.48716904276985745,0,2018
New Jersey,3,"Berlinski, Lawrence",CON,3902,0.012715274949083503,0,2018
New Jersey,4,"Smith, Christopher H.",R,163065,0.5539871172897387,1,2018
New Jersey,4,"Welle, Joshua",D,126766,0.4306671015260848,0,2018
New Jersey,4,"Rufo, Michael",LIB,1387,0.004712109475858508,0,2018
New Jersey,4,"Stackhouse, Edward C., Jr.",ETB,1064,0.0036147689129873485,0,2018
New Jersey,4,"Reynolds, Brian J.",CTC,851,0.0028911356625490915,0,2018
New Jersey,4,"Stoler, Felicia",TIC,844,0.002867354288121543,0,2018
New Jersey,4,"Yusufov, Allen",TFT,371,0.0012604128446600622,0,2018
New Jersey,5,"Gottheimer, Josh",D,169546,0.5617398276473298,1,2018
New Jersey,5,"McCann, John J., Jr.",R,128255,0.42493448146761514,0,2018
New Jersey,5,"Tosone, James",LIB,2115,0.007007418255070025,0,2018
New Jersey,5,"Goetz, Wendy W.",THE,1907,0.006318272629985124,0,2018
New Jersey,6,"Pallone, Frank, Jr.",D,140752,0.6363254142272655,1,2018
New Jersey,6,"Pezzullo, Richard J.",R,80443,0.3636745857727345,0,2018
New Jersey,7,"Malinowski, Tom",D,166985,0.5173946991714744,1,2018
New Jersey,7,"Lance, Leonard",R,150785,0.4671998066567103,0,2018
New Jersey,7,"Moxley, Diane",GRE,2676,0.008291452615401776,0,2018
New Jersey,7,"Mele, Gregg",FRA,2296,0.007114041556413482,0,2018
New Jersey,8,"Sires, Albio",D,119881,0.781212733374605,1,2018
New Jersey,8,"Muniz, John R.",R,28725,0.18718842657456583,0,2018
New Jersey,8,"Mahmoud, Mahmoud",NWF,3658,0.023837607116092667,0,2018
New Jersey,8,"Delaney, Dan",LIB,1191,0.0077612329347365675,0,2018
New Jersey,9,"Pascrell, Bill Jr.,",D,140832,0.702698387354303,1,2018
New Jersey,9,"Fisher, Eric P.",R,57854,0.288669567300016,0,2018
New Jersey,9,"Belusic, Claudio",LIB,1730,0.008632045345680983,0,2018
New Jersey,10,"Payne, Donald M., Jr.",D,175253,0.8755689227064484,1,2018
New Jersey,10,"Khan, Agha",R,20191,0.10087480453039833,0,2018
New Jersey,10,"Johnson, Cynthia",CFC,2070,0.010341778286262421,0,2018
New Jersey,10,"Miller, Joanne",NGU,2038,0.01018190538521875,0,2018
New Jersey,10,"Diroma, Scott",LIB,607,0.003032589091672121,0,2018
New Jersey,11,"Sherrill, Mikie",D,183684,0.567672309888928,1,2018
New Jersey,11,"Webber, Jay",R,136322,0.42130084617429087,0,2018
New Jersey,11,"Cook, Robert F.",HIC,2182,0.006743434268513539,0,2018
New Jersey,11,"Martinez, Ryan",LIB,1386,0.004283409668267537,0,2018
New Jersey,12,"Watson Coleman, Bonnie",D,173334,0.6868112927191679,1,2018
New Jersey,12,"Kipnis, Daryl",R,79041,0.3131887072808321,0,2018
New Mexico,1,"Haaland, Debra A.",D,147336,0.5913261251715751,1,2018
New Mexico,1,"Arnold-Jones, Janice E.",R,90507,0.3632455992486816,0,2018
New Mexico,1,"Princeton, Lloyd J.",LIB,11319,0.0454282755797433,0,2018
New Mexico,2,"Small, Xochitl Torres",D,101489,0.5093397438471112,1,2018
New Mexico,2,"Herrell, Yvette",R,97767,0.4906602561528887,0,2018
New Mexico,3,"Lujan, Ben R.",D,155201,0.6337502501092314,1,2018
New Mexico,3,"McFall, Jerald Steve",R,76427,0.3120832363522028,0,2018
New Mexico,3,"Manning, Christopher",LIB,13265,0.05416651353856582,0,2018
New York,1,"Zeldin, Lee M.",R,121562,0.45014126856580006,1,2018
New York,1,"Zeldin, Lee M.",CRV,14284,0.05289332094070423,1,2018
New York,1,"Zeldin, Lee M.",IDP,2693,0.009972116584522298,1,2018
New York,1,"Zeldin, Lee M.",REF,488,0.0018070526896572154,1,2018
New York,1,"Gershon, Perry",D,124213,0.4599578601237535,0,2018
New York,1,"Gershon, Perry  #",WF,3778,0.013989846437551147,0,2018
New York,1,"Browning, Kate M.",WEP,2988,0.011064494747327376,0,2018
New York,2,"King, Peter T.",R/TRP,112565,0.4666545061086076,1,2018
New York,2,"King, Peter T.",CRV,12504,0.051837142489957175,1,2018
New York,2,"King, Peter T.  #",IDP,2535,0.010509209549907346,1,2018
New York,2,"King, Peter T.",REF,474,0.0019650356318169945,1,2018
New York,2,"Shirley, Liuba Grechen",D,108803,0.4510585903978575,0,2018
New York,2,"Shirley, Liuba Grechen  #",WF,2799,0.01160365977522314,0,2018
New York,2,"Shirley, Liuba Grechen  #",WEP,1472,0.006102389135094127,0,2018
New York,3,"Suozzi, Thomas R.",D,149937,0.5614314279081262,1,2018
New York,3,"Suozzi, Thomas R.",IDP,2962,0.01109105750724551,1,2018
New York,3,"Suozzi, Thomas R.",WF,2838,0.010626745849278444,1,2018
New York,3,"Suozzi, Thomas R.",WEP,1376,0.005152361623892579,1,2018
New York,3,"Suozzi, Thomas R.",REF,343,0.0012843459571185718,1,2018
New York,3,"DeBono, Dan P.",R,98716,0.3696370131280377,0,2018
New York,3,"DeBono, Dan P.",CRV,10798,0.040432558731680286,0,2018
New York,4,"Rice, Kathleen M.",D,156728,0.60232277503209,1,2018
New York,4,"Rice, Kathleen M.",WEP,2807,0.010787606742350292,1,2018
New York,4,"Benno, Ameer N.",R,90306,0.3470557942553208,0,2018
New York,4,"Benno, Ameer N.",CRV,9709,0.03731274451780513,0,2018
New York,4,"Benno, Ameer N.",REF,556,0.002136768560294536,0,2018
New York,5,"Meeks, Gregory W.",D,160500,0.9939865362820568,1,2018
New York,6,"Meng, Grace",D,104293,0.845018270796704,1,2018
New York,6,"Meng, Grace",WF,6429,0.05209000089125838,1,2018
New York,6,"Meng, Grace",REF,924,0.007486570356746421,1,2018
New York,6,"Hillgardner, Thomas J.",GRE,11209,0.09081922849434051,0,2018
New York,7,"Velazquez, Nydia M.",D,134125,0.8526592160303111,1,2018
New York,7,"Velazquez, Nydia M.",WF,12562,0.07985912448665625,1,2018
New York,7,"Lieberman, Joseph",CRV,8670,0.055116908875920204,0,2018
New York,7,"Kurzon, Jeffrey M.  #",REF,1740,0.01106152496471755,0,2018
New York,8,"Jeffries, Hakeem S.",D,170850,0.8918550689836976,1,2018
New York,8,"Jeffries, Hakeem S.",WF,9526,0.04972672746349841,1,2018
New York,8,"Johnson, Ernest C.",CRV,9997,0.052185397276148814,0,2018
New York,8,"White, Jessica L.",REF,1031,0.005381929037882307,0,2018
New York,9,"Clarke, Yvette D.",D,167269,0.8222718178377076,1,2018
New York,9,"Clarke, Yvette D.",WF,14186,0.06973646047890357,1,2018
New York,9,"Gayot, Lutchi",R,18702,0.0919365066880343,0,2018
New York,9,"Gayot, Lutchi",CRV,2199,0.010809987071275126,0,2018
New York,9,"Anabilah-Azuma, Joel",REF,779,0.00382945881242534,0,2018
New York,10,"Nadler, Jerrold L.",D,162131,0.768546345718105,1,2018
New York,10,"Nadler, Jerrold L.",WF,10964,0.05197243053119578,1,2018
New York,10,"Levin, Naomi",R,33692,0.1597095156381839,0,2018
New York,10,"Levin, Naomi",CRV,3259,0.015448572701675215,0,2018
New York,10,"Levin, Naomi",REF,668,0.0031665070772381233,0,2018
New York,11,"Rose, Max N.",D,96850,0.503972982677067,1,2018
New York,11,"Rose, Max N.",WF,3894,0.020262992199736696,1,2018
New York,11,"Rose, Max N.",WEP,1079,0.005614732558684102,1,2018
New York,11,"Donovan, Dan",R,80440,0.4185811742544478,0,2018
New York,11,"Donovan, Dan",IDP,1302,0.006775145311776368,0,2018
New York,11,"Donovan, Dan",W(CRV)/CRV,7352,0.038257195339615864,0,2018
New York,11,"Donovan, Dan",REF,347,0.001805664687547158,0,2018
New York,11,"Bardel, Henry J.",GRE,774,0.0040276209457103754,0,2018
New York,12,"Maloney, Carolyn B.",D,205858,0.8172957435573712,1,2018
New York,12,"Maloney, Carolyn B.",WF,10972,0.043560944429225375,1,2018
New York,12,"Maloney, Carolyn B.",REF,600,0.0023821150799795137,1,2018
New York,12,"Rabin, Eliot",R,30446,0.12087645954176046,0,2018
New York,12,"Huchins, Scott",GRE,3728,0.014800875030272713,0,2018
New York,13,"Espaillat, Adriano",D,171341,0.8985410723275717,1,2018
New York,13,"Espaillat, Adriano",WF,8694,0.04559280080550428,1,2018
New York,13,"Butler, Jineea",R,9535,0.050003146501090785,0,2018
New York,13,"Butler, Jineea",REF,733,0.00384397549924484,0,2018
New York,14,"Ocasio-Cortez, Alexandria",D,110318,0.7812668196368375,1,2018
New York,14,"Pappas, Anthony",R,19202,0.13598764907509703,0,2018
New York,14,"Crowley, Joseph",WF,8075,0.057186765247443413,0,2018
New York,14,"Crowley, Joseph",WEP,1273,0.00901532534489108,0,2018
New York,14,"Perri, Elizabeth",CRV,2254,0.015962720602815783,0,2018
New York,15,"Serrano, Jose E.",D,122007,0.9403164522816779,1,2018
New York,15,"Serrano, Jose E.",WF,2462,0.018974805589166942,1,2018
New York,15,"Gonzalez, Jason D.",R,4566,0.0351904802275127,0,2018
New York,15,"Gonzalez, Jason D.",CRV,639,0.00492481753512497,0,2018
New York,16,"Engel, Eliot L.",D,172815,0.9425107441261807,1,2018
New York,16,"Engel, Eliot L.",WF,6755,0.03684089967058618,1,2018
New York,16,"Engel, Eliot L.",WEP,2474,0.013492877244267981,1,2018
New York,17,"Lowey, Nita M.",D,159923,0.8250215382710572,1,2018
New York,17,"Lowey, Nita M.",WF,7336,0.03784545065285466,1,2018
New York,17,"Lowey, Nita M.",WEP,2909,0.015007145031236941,1,2018
New York,17,"Ciardullo, Joseph J.",REF,23150,0.11942777843696638,0,2018
New York,18,"Maloney, Sean Patrick",D,126368,0.5020779530374667,1,2018
New York,18,"Maloney, Sean Patrick",IDP,7726,0.030696491715999842,1,2018
New York,18,"Maloney, Sean Patrick",WF,3929,0.015610473201160158,1,2018
New York,18,"Maloney, Sean Patrick",WEP,1541,0.006122611148635226,1,2018
New York,18,"O'Donnell, James D.",R,96345,0.3827923238905002,0,2018
New York,18,"O'Donnell, James D.",CRV,14484,0.05754698239898288,0,2018
New York,18,"O'Donnell, James D.",REF,1206,0.004791608725018872,0,2018
New York,19,"Delgado, Antonio",D,135582,0.4707937191391248,1,2018
New York,19,"Delgado, Antonio  #",WF,9237,0.03207447584257568,1,2018
New York,19,"Delgado, Antonio  #",W(WEP)/WEP,3054,0.01060468217205003,1,2018
New York,19,"Faso, John J.",R,112304,0.38996340099865967,0,2018
New York,19,"Faso, John J.",CRV,16906,0.05870424256734703,0,2018
New York,19,"Faso, John J.",IDP,3009,0.010448424576194677,0,2018
New York,19,"Faso, John J.",REF,654,0.002270943726431146,0,2018
New York,19,"Greenfield, Steven",GRE,4313,0.014976422464980937,0,2018
New York,19,"Neal, Diane",FDN,2835,0.009844228538887306,0,2018
New York,20,"Tonko, Paul D.",D,161330,0.606471839827979,1,2018
New York,20,"Tonko, Paul D.",WF,10129,0.0380769433187727,1,2018
New York,20,"Tonko, Paul D.",WEP,3712,0.013954152788950958,1,2018
New York,20,"Tonko, Paul D.",REF,1640,0.006165089055463246,1,2018
New York,20,"Vitollo, Francis J.",R,89058,0.3347868909155157,0,2018
New York,21,"Stefanik, Elise M.",R,116433,0.49489728691231666,1,2018
New York,21,"Stefanik, Elise M.",CRV,11398,0.04844708352637642,1,2018
New York,21,"Stefanik, Elise M.",IDP,3369,0.014319900368517472,1,2018
New York,21,"Stefanik, Elise M.",REF,781,0.0033196325876557273,1,2018
New York,21,"Cobb, Tedra L.",D,93394,0.3969702508214072,0,2018
New York,21,"Cobb, Tedra L.  #",WF,4425,0.018808417670136482,0,2018
New York,21,"Cobb, Tedra L.  #",W(WEP)/WEP,1972,0.008381966021583987,0,2018
New York,21,"Kahn, Lynn",GRE,3437,0.014608933679606575,0,2018
New York,22,"Brindisi, Anthony J.",D,116001,0.46176536152731557,1,2018
New York,22,"Brindisi, Anthony J.",IDP,5673,0.02258251994331481,1,2018
New York,22,"Brindisi, Anthony J.",WF,4651,0.01851424295017754,1,2018
New York,22,"Brindisi, Anthony J.",WEP,1390,0.005533175166791395,1,2018
New York,22,"Tenney, Claudia",R,110125,0.4383747591675557,0,2018
New York,22,"Tenney, Claudia",CRV,12061,0.04801124150120217,0,2018
New York,22,"Tenney, Claudia",REF,1056,0.0042036208461379235,0,2018
New York,23,"Reed, Thomas W., II",R,114722,0.47726459600455956,1,2018
New York,23,"Reed, Thomas W., II",CRV,12274,0.051062094902110874,1,2018
New York,23,"Reed, Thomas W., II",IDP,3327,0.013840931215522477,1,2018
New York,23,"Mitrano, Tracy",D,100914,0.41982077928561323,0,2018
New York,23,"Mitrano, Tracy",WF,6464,0.026891427525439524,0,2018
New York,23,"Mitrano, Tracy",WEP,2554,0.010625109204822484,0,2018
New York,24,"Katko, John M.",R,113538,0.43588493417844953,1,2018
New York,24,"Katko, John M.",CRV,16972,0.06515738433719676,1,2018
New York,24,"Katko, John M.",IDP,5454,0.020938508966242702,1,2018
New York,24,"Katko, John M.",REF,956,0.003670189690452516,1,2018
New York,24,"Balter, Dana",D,115902,0.44496059153015427,0,2018
New York,24,"Balter, Dana",WF,4784,0.018366304894482047,0,2018
New York,24,"Balter, Dana",WEP,2540,0.009751340809361287,0,2018
New York,NA,"Morelle, Joseph D.",D,147979,0.547826891751814,1,2018
New York,NA,"Morelle, Joseph D.",IDP,4585,0.016973937509255146,1,2018
New York,NA,"Morelle, Joseph D.",WF,4575,0.01693691692581075,1,2018
New York,NA,"Morelle, Joseph D.",WEP,2105,0.0077928328150451654,1,2018
New York,NA,"Maxwell, Jim",R,91342,0.3381534132977936,0,2018
New York,NA,"Maxwell, Jim",CRV,17781,0.0658262994224789,0,2018
New York,NA,"Maxwell, Jim",REF,1613,0.005971420109580927,0,2018
New York,NA,"Morelle, Joseph D.",D,138997,0.5435727973094521,1,2018
New York,NA,"Morelle, Joseph D.",WF,4520,0.01767627390403191,1,2018
New York,NA,"Morelle, Joseph D.",IDP,4352,0.01701927965273161,1,2018
New York,NA,"Morelle, Joseph D.",WEP,2068,0.008087286379101326,1,2018
New York,NA,"Maxwell, Jim",R,86725,0.33915372883344413,0,2018
New York,NA,"Maxwell, Jim",CRV,17285,0.067596104962653,0,2018
New York,NA,"Maxwell, Jim",REF,1611,0.006300105588361816,0,2018
New York,26,"Higgins, Brian",D,156968,0.680507927149131,1,2018
New York,26,"Higgins, Brian",WF,8929,0.03871015290705488,1,2018
New York,26,"Higgins, Brian",WEP,3269,0.014172190598405465,1,2018
New York,26,"Zeno, Renee M.",R,61488,0.2665707113841405,0,2018
New York,27,"Collins, Christopher C.",R,114506,0.40135296179460217,1,2018
New York,27,"Collins, Christopher C.",CRV,23553,0.08255520504731861,1,2018
New York,27,"Collins, Christopher C.",IDP,2087,0.007315106905012267,1,2018
New York,27,"McMurray, Nathan D.",D,128167,0.44923589204346304,0,2018
New York,27,"McMurray, Nathan D.",WF,8090,0.028356116368734665,0,2018
New York,27,"McMurray, Nathan D.",WEP,2802,0.009821240799158781,0,2018
New York,27,"Piegza, Larry",REF,5973,0.020935856992639328,0,2018
North Carolina,1,"Butterfield, G. K.",D,190457,0.6984762079398551,1,2018
North Carolina,1,"Allison, Roger W.",R,82218,0.30152379206014485,0,2018
North Carolina,2,"Holding, George",R,170072,0.5127221860453899,1,2018
North Carolina,2,"Coleman, Linda",D,151977,0.4581705375877288,0,2018
North Carolina,2,"Matemu, Jeff",LIB,9655,0.029107276366881315,0,2018
North Carolina,3,"Jones, Walter B.",R,187901,1,1,2018
North Carolina,4,"Price, David",D,247067,0.7236813970586081,1,2018
North Carolina,4,"Loor, Steve A. (Von)",R,82052,0.24033766545695262,0,2018
North Carolina,4,"Howe, Barbara",LIB,12284,0.03598093748443921,0,2018
North Carolina,5,"Foxx, Virginia",R,159917,0.5703479144747401,1,2018
North Carolina,5,"Adams, DD",D,120468,0.4296520855252599,0,2018
North Carolina,6,"Walker, B. Mark",R,160709,0.5651603601069067,1,2018
North Carolina,6,"Watts, Ryan",D,123651,0.43483963989309327,0,2018
North Carolina,7,"Rouzer, David",R,156809,0.5554457479667885,1,2018
North Carolina,7,"Horton, Kyle",D,120838,0.4280299810139137,0,2018
North Carolina,7,"Fallin, David W.",CON,4665,0.0165242710192978,0,2018
North Carolina,8,"Hudson, Richard",R,141402,0.5533870014597626,1,2018
North Carolina,8,"McNeill, Frank",D,114119,0.4466129985402374,0,2018
North Carolina,9,"Harris, Mark",R,139246,0.49252786355259853,1,2018
North Carolina,9,"McCready, Dan",D,138341,0.4893267826130017,1,2018
North Carolina,9,"Scott, Jeff",LIB,5130,0.01814535383439977,1,2018
North Carolina,10,"McHenry, Patrick",R,164969,0.592927383297152,1,2018
North Carolina,10,"Brown, David Wilson",D,113259,0.407072616702848,0,2018
North Carolina,11,"Meadows, Mark",R,178012,0.5920589624367238,1,2018
North Carolina,11,"Price, Phillip G.",D,116508,0.3874997505537706,0,2018
North Carolina,11,"Ingram, Clifton B., Jr.",LIB,6146,0.020441287009505565,0,2018
North Carolina,12,"Adams, Alma",D,203974,0.730728170295696,1,2018
North Carolina,12,"Wright, Paul",R,75164,0.26927182970430397,0,2018
North Carolina,13,"Budd, Ted",R,147570,0.5154095474929797,1,2018
North Carolina,13,"Manning, Kathy",D,130402,0.4554478268765979,0,2018
North Carolina,13,"Bailey, Tom",LIB,5513,0.019254949077243327,0,2018
North Carolina,13,"Corriher, Robert",GRE,2831,0.009887676553179006,0,2018
North Dakota,0,"Armstrong, Kelly",R,193568,0.6020178395929487,1,2018
North Dakota,0,"Schneider, Mac",DNL,114377,0.3557250911262332,0,2018
North Dakota,0,"Tuttle, Charles",IND,13066,0.040636701790179516,0,2018
Northern Mariana Islands,0,"Sablan, Gregorio Kilili Camacho",IND,9150,0.6376750993100565,1,2018
Northern Mariana Islands,0,"Demapan, Angel Aldan",R,5199,0.36232490068994355,0,2018
Ohio,1,"Chabot, Steve",R,154409,0.5132066566734581,1,2018
Ohio,1,"Pureval, Aftab",D,141118,0.4690315783176178,0,2018
Ohio,1,"Kubala, Dirk",LIB,5339,0.017745146591063944,0,2018
Ohio,1,"Kiani, Kiumars",W,5,1.6618417860146044e-5,0,2018
Ohio,2,"Wenstrup, Brad",R,166714,0.5755486586043685,1,2018
Ohio,2,"Schiller, Jill",D,119333,0.4119746876521175,0,2018
Ohio,2,"Condit, James J., Jr.",GRE,3606,0.012449035251552677,0,2018
Ohio,2,"Baker, David",W,8,2.7618491961292683e-5,0,2018
Ohio,3,"Beatty, Joyce",D,181575,0.7360840289123023,1,2018
Ohio,3,"Burgess, Jim",R,65040,0.26366463026548886,0,2018
Ohio,3,"Milam, Millie",W,62,2.513408222087994e-4,0,2018
Ohio,4,"Jordan, Jim",R,167993,0.6526407800936268,1,2018
Ohio,4,"Garrett, Janet",D,89412,0.34735921990637325,0,2018
Ohio,5,"Latta, Bob",R,176569,0.6225614120451172,1,2018
Ohio,5,"Galbraith, J. Michael",D,99655,0.35137174428895307,0,2018
Ohio,5,"Kissick, Don",LIB,7393,0.02606684366592976,0,2018
Ohio,6,"Johnson, Bill",R,172774,0.6925087177842799,1,2018
Ohio,6,"Roberts, Shawna",D,76716,0.3074912822157201,0,2018
Ohio,7,"Gibbs, Bob",R,153117,0.5874361699270678,1,2018
Ohio,7,"Harbaugh, Ken",D,107536,0.41256383007293224,0,2018
Ohio,8,"Davidson, Warren",R,177892,0.6654073605817246,1,2018
Ohio,8,"Enoch, Vanessa",D,89451,0.3345926394182754,0,2018
Ohio,9,"Kaptur, Marcy",D,157219,0.6778521753752097,1,2018
Ohio,9,"Kraus, Steven W.",R,74670,0.3219408718746901,0,2018
Ohio,9,"Levindofske, McKenzie",W,48,2.0695275010024274e-4,0,2018
Ohio,10,"Turner, Mike",R,157554,0.5592455080468256,1,2018
Ohio,10,"Gasper, Theresa A.",D,118785,0.42163307610941125,0,2018
Ohio,10,"Harlow, David A.",LIB,5387,0.01912141584376309,0,2018
Ohio,11,"Fudge, Marcia L.",D,206138,0.8223809143860209,1,2018
Ohio,11,"Goldstein, Beverly A.",R,44486,0.17747546477299928,0,2018
Ohio,11,"Bell, James Jerome",W,36,1.436208409798133e-4,0,2018
Ohio,12,"Balderson, Troy",R,175677,0.5142061835754448,1,2018
Ohio,12,"O'Connor, Danny",D,161251,0.4719813140463695,0,2018
Ohio,12,"Manchik, Joe",GRE,4718,0.013809575380436532,0,2018
Ohio,12,"Fagin, Marc",W,1,2.9269977491387307e-6,0,2018
Ohio,13,"Ryan, Tim",D,153323,0.6099494768667701,1,2018
Ohio,13,"DePizzo, Chris",R,98047,0.3900505231332299,0,2018
Ohio,14,"Joyce, David P.",R,169809,0.5524795189973907,1,2018
Ohio,14,"Rader, Betsy",D,137549,0.4475204810026093,0,2018
Ohio,15,"Stivers, Steve",R,170593,0.5833376076705546,1,2018
Ohio,15,"Neal, Rick",D,116112,0.3970414747489254,0,2018
Ohio,15,"Miller, Johnathan",LIB,5738,0.019620917580519964,0,2018
Ohio,16,"Gonzalez, Anthony",R,170029,0.5673117346768543,1,2018
Ohio,16,"Palmer, Susan Moran",D,129681,0.4326882653231457,0,2018
Oklahoma,1,"Hern, Kevin",R,150129,0.5929944582910365,1,2018
Oklahoma,1,"Gilpin, Tim",D,103042,0.4070055417089635,0,2018
Oklahoma,2,"Mullin, Markwayne",R,140451,0.6502300904621253,1,2018
Oklahoma,2,"Nichols, Jason",D,65021,0.30102036092258405,0,2018
Oklahoma,2,"Foreman, John",IND,6390,0.029583059416116518,0,2018
Oklahoma,2,"Castaldo, Richard",LIB,4140,0.019166489199174082,0,2018
Oklahoma,3,"Lucas, Frank D.",R,172913,0.73873923910025,1,2018
